id_registro,ano_filmagem,ano_cerimonia,cerimonia,categoria,nome_do_indicado,nome_do_filme,vencedor
6704,1988,1989,61,CINEMATOGRAPHY,"Peter Biziou","Mississippi Burning",true
6705,1988,1989,61,CINEMATOGRAPHY,"John Seale","Rain Man",false
6706,1988,1989,61,CINEMATOGRAPHY,"Conrad L. Hall","Tequila Sunrise",false
6707,1988,1989,61,CINEMATOGRAPHY,"Sven Nykvist","The Unbearable Lightness of Being",false
6708,1988,1989,61,CINEMATOGRAPHY,"Dean Cundey","Who Framed Roger Rabbit",false
6709,1988,1989,61,"COSTUME DESIGN","Deborah Nadoolman","Coming to America",false
6710,1988,1989,61,"COSTUME DESIGN","James Acheson","Dangerous Liaisons",true
6711,1988,1989,61,"COSTUME DESIGN","Jane Robinson","A Handful of Dust",false
6712,1988,1989,61,"COSTUME DESIGN","Patricia Norris",Sunset,false
6713,1988,1989,61,"COSTUME DESIGN","Milena Canonero","Tucker The Man and His Dream",false
6714,1988,1989,61,DIRECTING,"Charles Crichton","A Fish Called Wanda",false
6715,1988,1989,61,DIRECTING,"Martin Scorsese","The Last Temptation of Christ",false
6716,1988,1989,61,DIRECTING,"Alan Parker","Mississippi Burning",false
6717,1988,1989,61,DIRECTING,"Barry Levinson","Rain Man",true
6718,1988,1989,61,DIRECTING,"Mike Nichols","Working Girl",false
6719,1988,1989,61,"DOCUMENTARY (Feature)","Robert Bilheimer and Ronald Mix, Producers","The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out",false
6720,1988,1989,61,"DOCUMENTARY (Feature)","Marcel Ophuls, Producer","Hotel Terminus: The Life and Times of Klaus Barbie",true
6721,1988,1989,61,"DOCUMENTARY (Feature)","Bruce Weber and Nan Bush, Producers","Let's Get Lost",false
6722,1988,1989,61,"DOCUMENTARY (Feature)","Ginny Durrin, Producer","Promises to Keep",false
6723,1988,1989,61,"DOCUMENTARY (Feature)","Renee Tajima and Christine Choy, Producers","Who Killed Vincent Chin?",false
6724,1988,1989,61,"DOCUMENTARY (Short Subject)","Karen Goodman, Producer","The Children's Storefront",false
6725,1988,1989,61,"DOCUMENTARY (Short Subject)","Lise Yasui and Ann Tegnell, Producers","Family Gathering",false
6726,1988,1989,61,"DOCUMENTARY (Short Subject)","Thomas B. Fleming and Daniel J. Marks, Producers","Gang Cops",false
6727,1988,1989,61,"DOCUMENTARY (Short Subject)","Nancy Hale and Meg Partridge, Producers","Portrait of Imogen",false
6728,1988,1989,61,"DOCUMENTARY (Short Subject)","William Guttentag and Malcolm Clarke, Producers","You Don't Have to Die",true
6729,1988,1989,61,"FILM EDITING","Frank J. Urioste, John F. Link","Die Hard",false
6730,1988,1989,61,"FILM EDITING","Stuart Baird","Gorillas in the Mist",false
6731,1988,1989,61,"FILM EDITING","Gerry Hambling","Mississippi Burning",false
6732,1988,1989,61,"FILM EDITING","Stu Linder","Rain Man",false
6733,1988,1989,61,"FILM EDITING","Arthur Schmidt","Who Framed Roger Rabbit",true
6734,1988,1989,61,"FOREIGN LANGUAGE FILM",Hungary,Hanussen,false
6735,1988,1989,61,"FOREIGN LANGUAGE FILM",Belgium,"The Music Teacher",false
6736,1988,1989,61,"FOREIGN LANGUAGE FILM",Denmark,"Pelle the Conqueror",true
6737,1988,1989,61,"FOREIGN LANGUAGE FILM",India,"Salaam Bombay!",false
6738,1988,1989,61,"FOREIGN LANGUAGE FILM",Spain,"Women on the Verge of a Nervous Breakdown",false
6739,1988,1989,61,MAKEUP,"Ve Neill, Steve La Porte, Robert Short",Beetlejuice,true
6740,1988,1989,61,MAKEUP,"Rick Baker","Coming to America",false
6741,1988,1989,61,MAKEUP,"Tom Burman, Bari Dreiband-Burman",Scrooged,false
6742,1988,1989,61,"MUSIC (Original Score)","John Williams","The Accidental Tourist",false
6743,1988,1989,61,"MUSIC (Original Score)","George Fenton","Dangerous Liaisons",false
6744,1988,1989,61,"MUSIC (Original Score)","Maurice Jarre","Gorillas in the Mist",false
6745,1988,1989,61,"MUSIC (Original Score)","Dave Grusin","The Milagro Beanfield War",true
6746,1988,1989,61,"MUSIC (Original Score)","Hans Zimmer","Rain Man",false
6747,1988,1989,61,"MUSIC (Original Song)","Music and Lyric by Bob Telson","Bagdad Cafe",false
6748,1988,1989,61,"MUSIC (Original Song)","Music and Lyric by Carly Simon","Working Girl",true
6749,1988,1989,61,"MUSIC (Original Song)","Music by Lamont Dozier; Lyric by Phil Collins",Buster,false
6750,1988,1989,61,"BEST PICTURE","Lawrence Kasdan, Charles Okun and Michael Grillo, Producers","The Accidental Tourist",false
6751,1988,1989,61,"BEST PICTURE","Norma Heyman and Hank Moonjean, Producers","Dangerous Liaisons",false
6752,1988,1989,61,"BEST PICTURE","Frederick Zollo and Robert F. Colesberry, Producers","Mississippi Burning",false
6753,1988,1989,61,"BEST PICTURE","Mark Johnson, Producer","Rain Man",true
6754,1988,1989,61,"BEST PICTURE","Douglas Wick, Producer","Working Girl",false
6755,1988,1989,61,"SHORT FILM (Animated)","Cordell Barker","The Cat Came Back",false
6756,1988,1989,61,"SHORT FILM (Animated)","Bill Kroyer, Brian Jennings","Technological Threat",false
6757,1988,1989,61,"SHORT FILM (Animated)","John Lasseter, William Reeves","Tin Toy",true
6758,1988,1989,61,"SHORT FILM (Live Action)","Dean Parisot, Steven Wright","The Appointments of Dennis Jennings",true
6759,1988,1989,61,"SHORT FILM (Live Action)","Matia Karrell, Abbee Goldstein","Cadillac Dreams",false
6760,1988,1989,61,"SHORT FILM (Live Action)","George deGolian, Gary Moss","Gullah Tales",false
6761,1988,1989,61,SOUND,"Les Fresholtz, Dick Alexander, Vern Poore, Willie D. Burton",Bird,true
6762,1988,1989,61,SOUND,"Don Bassman, Kevin F. Cleary, Richard Overton, Al Overton","Die Hard",false
6763,1988,1989,61,SOUND,"Andy Nelson, Brian Saunders, Peter Handford","Gorillas in the Mist",false
6764,1988,1989,61,SOUND,"Robert Litt, Elliot Tyson, Rick Kline, Danny Michael","Mississippi Burning",false
6765,1988,1989,61,SOUND,"Robert Knudson, John Boyd, Don Digirolamo, Tony Dawe","Who Framed Roger Rabbit",false
6766,1988,1989,61,"SOUND EFFECTS EDITING","Stephen H. Flick, Richard Shorr","Die Hard",false
6767,1988,1989,61,"SOUND EFFECTS EDITING","Charles L. Campbell, Louis L. Edemann","Who Framed Roger Rabbit",true
6768,1988,1989,61,"SOUND EFFECTS EDITING","Ben Burtt, Richard Hymns",Willow,false
6769,1988,1989,61,"VISUAL EFFECTS","Richard Edlund, Al DiSarro, Brent Boates, Thaine Morris","Die Hard",false
6770,1988,1989,61,"VISUAL EFFECTS","Ken Ralston, Richard Williams, Edward Jones, George Gibbs","Who Framed Roger Rabbit",true
6771,1988,1989,61,"VISUAL EFFECTS","Dennis Muren, Michael McAlister, Phil Tippett, Chris Evans",Willow,false
6772,1988,1989,61,"WRITING (Screenplay Based on Material from Another Medium)","Frank Galati, Lawrence Kasdan","The Accidental Tourist",false
6773,1988,1989,61,"WRITING (Screenplay Based on Material from Another Medium)","Christopher Hampton","Dangerous Liaisons",true
6774,1988,1989,61,"WRITING (Screenplay Based on Material from Another Medium)","Screenplay by Anna Hamilton Phelan;  Story by Anna Hamilton Phelan, Tab Murphy","Gorillas in the Mist",false
6775,1988,1989,61,"WRITING (Screenplay Based on Material from Another Medium)","Christine Edzard","Little Dorrit",false
6776,1988,1989,61,"WRITING (Screenplay Based on Material from Another Medium)","Jean-Claude Carrière, Philip Kaufman","The Unbearable Lightness of Being",false
6777,1988,1989,61,"WRITING (Screenplay Written Directly for the Screen)","Gary Ross, Anne Spielberg",Big,false
6778,1988,1989,61,"WRITING (Screenplay Written Directly for the Screen)","Ron Shelton","Bull Durham",false
6779,1988,1989,61,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by John Cleese;  Story by John Cleese, Charles Crichton","A Fish Called Wanda",false
6780,1988,1989,61,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow","Rain Man",true
6781,1988,1989,61,"WRITING (Screenplay Written Directly for the Screen)","Naomi Foner","Running on Empty",false
6782,1988,1989,61,"SPECIAL ACHIEVEMENT AWARD","Richard Williams for the animation direction of Who Framed Roger Rabbit.",NULL,true
6783,1988,1989,61,"HONORARY AWARD","the National Film Board of Canada in recognition of its 50th anniversary and its dedicated commitment to originate artistic",NULL,true
6784,1988,1989,61,"HONORARY AWARD","Eastman Kodak Company in recognition of the company's fundamental contributions to the art of motion pictures during the first century of film history.",NULL,true
6785,1989,1990,62,"ACTOR IN A LEADING ROLE","Kenneth Branagh","Henry V",false
6786,1989,1990,62,"ACTOR IN A LEADING ROLE","Tom Cruise","Born on the Fourth of July",false
6787,1989,1990,62,"ACTOR IN A LEADING ROLE","Daniel Day Lewis","My Left Foot",true
6788,1989,1990,62,"ACTOR IN A LEADING ROLE","Morgan Freeman","Driving Miss Daisy",false
6789,1989,1990,62,"ACTOR IN A LEADING ROLE","Robin Williams","Dead Poets Society",false
6790,1989,1990,62,"ACTOR IN A SUPPORTING ROLE","Danny Aiello","Do the Right Thing",false
6791,1989,1990,62,"ACTOR IN A SUPPORTING ROLE","Dan Aykroyd","Driving Miss Daisy",false
6792,1989,1990,62,"ACTOR IN A SUPPORTING ROLE","Marlon Brando","A Dry White Season",false
6793,1989,1990,62,"ACTOR IN A SUPPORTING ROLE","Martin Landau","Crimes and Misdemeanors",false
6794,1989,1990,62,"ACTOR IN A SUPPORTING ROLE","Denzel Washington",Glory,true
6795,1989,1990,62,"ACTRESS IN A LEADING ROLE","Isabelle Adjani","Camille Claudel",false
6796,1989,1990,62,"ACTRESS IN A LEADING ROLE","Pauline Collins","Shirley Valentine",false
6797,1989,1990,62,"ACTRESS IN A LEADING ROLE","Jessica Lange","Music Box",false
6798,1989,1990,62,"ACTRESS IN A LEADING ROLE","Michelle Pfeiffer","The Fabulous Baker Boys",false
6799,1989,1990,62,"ACTRESS IN A LEADING ROLE","Jessica Tandy","Driving Miss Daisy",true
6800,1989,1990,62,"ACTRESS IN A SUPPORTING ROLE","Brenda Fricker","My Left Foot",true
6801,1989,1990,62,"ACTRESS IN A SUPPORTING ROLE","Anjelica Huston","Enemies, A Love Story",false
6802,1989,1990,62,"ACTRESS IN A SUPPORTING ROLE","Lena Olin","Enemies, A Love Story",false
6803,1989,1990,62,"ACTRESS IN A SUPPORTING ROLE","Julia Roberts","Steel Magnolias",false
6804,1989,1990,62,"ACTRESS IN A SUPPORTING ROLE","Dianne Wiest",Parenthood,false
6805,1989,1990,62,"ART DIRECTION","Art Direction:  Leslie Dilley;  Set Decoration:  Anne Kuljian","The Abyss",false
6806,1989,1990,62,"ART DIRECTION","Art Direction:  Dante Ferretti;  Set Decoration:  Francesca Lo Schiavo","The Adventures of Baron Munchausen",false
6807,1989,1990,62,"ART DIRECTION","Art Direction:  Anton Furst;  Set Decoration:  Peter Young",Batman,true
6808,1989,1990,62,"ART DIRECTION","Art Direction:  Bruno Rubeo;  Set Decoration:  Crispian Sallis","Driving Miss Daisy",false
6809,1989,1990,62,"ART DIRECTION","Art Direction:  Norman Garwood;  Set Decoration:  Garrett Lewis",Glory,false
6810,1989,1990,62,CINEMATOGRAPHY,"Mikael Salomon","The Abyss",false
6811,1989,1990,62,CINEMATOGRAPHY,"Haskell Wexler",Blaze,false
6812,1989,1990,62,CINEMATOGRAPHY,"Robert Richardson","Born on the Fourth of July",false
6813,1989,1990,62,CINEMATOGRAPHY,"Michael Ballhaus","The Fabulous Baker Boys",false
6814,1989,1990,62,CINEMATOGRAPHY,"Freddie Francis",Glory,true
6815,1989,1990,62,"COSTUME DESIGN","Gabriella Pescucci","The Adventures of Baron Munchausen",false
6816,1989,1990,62,"COSTUME DESIGN","Elizabeth McBride","Driving Miss Daisy",false
6817,1989,1990,62,"COSTUME DESIGN","Joe I. Tompkins","Harlem Nights",false
6818,1989,1990,62,"COSTUME DESIGN","Phyllis Dalton","Henry V",true
6819,1989,1990,62,"COSTUME DESIGN","Theodor Pistek",Valmont,false
6820,1989,1990,62,DIRECTING,"Oliver Stone","Born on the Fourth of July",true
6821,1989,1990,62,DIRECTING,"Woody Allen","Crimes and Misdemeanors",false
6822,1989,1990,62,DIRECTING,"Peter Weir","Dead Poets Society",false
6823,1989,1990,62,DIRECTING,"Kenneth Branagh","Henry V",false
6824,1989,1990,62,DIRECTING,"Jim Sheridan","My Left Foot",false
6825,1989,1990,62,"DOCUMENTARY (Feature)","Richard Kilberg and Yvonne Smith, Producers","Adam Clayton Powell",false
6826,1989,1990,62,"DOCUMENTARY (Feature)","Robert Epstein and Bill Couturié, Producers","Common Threads: Stories from the Quilt",true
6827,1989,1990,62,"DOCUMENTARY (Feature)","Vince DiPersio and William Guttentag, Producers","Crack USA: County under Siege",false
6828,1989,1990,62,"DOCUMENTARY (Feature)","Al Reinert and Betsy Broyles Breier, Producers","For All Mankind",false
6829,1989,1990,62,"DOCUMENTARY (Feature)","Judith Leonard and Bill Jersey, Producers","Super Chief: The Life and Legacy of Earl Warren",false
6830,1989,1990,62,"DOCUMENTARY (Short Subject)","David Petersen, Producer","Fine Food, Fine Pastries, Open 6 to 9",false
6831,1989,1990,62,"DOCUMENTARY (Short Subject)","Charles Guggenheim, Producer","The Johnstown Flood",true
6832,1989,1990,62,"DOCUMENTARY (Short Subject)","Ray Errol Fox, Producer","Yad Vashem: Preserving the Past to Ensure the Future",false
6833,1989,1990,62,"FILM EDITING","Noëlle Boisson","The Bear",false
6834,1989,1990,62,"FILM EDITING","David Brenner, Joe Hutshing","Born on the Fourth of July",true
6835,1989,1990,62,"FILM EDITING","Mark Warner","Driving Miss Daisy",false
6836,1989,1990,62,"FILM EDITING","William Steinkamp","The Fabulous Baker Boys",false
6837,1989,1990,62,"FILM EDITING","Steven Rosenblum",Glory,false
6838,1989,1990,62,"FOREIGN LANGUAGE FILM",France,"Camille Claudel",false
6839,1989,1990,62,"FOREIGN LANGUAGE FILM",Italy,"Cinema Paradiso",true
6840,1989,1990,62,"FOREIGN LANGUAGE FILM",Canada,"Jesus of Montreal",false
6841,1989,1990,62,"FOREIGN LANGUAGE FILM",Denmark,"Waltzing Regitze",false
6842,1989,1990,62,"FOREIGN LANGUAGE FILM","Puerto Rico","What Happened to Santiago",false
6843,1989,1990,62,MAKEUP,"Maggie Weston, Fabrizio Sforza","The Adventures of Baron Munchausen",false
6844,1989,1990,62,MAKEUP,"Dick Smith, Ken Diaz, Greg Nelson",Dad,false
6845,1989,1990,62,MAKEUP,"Manlio Rocchetti, Lynn Barber, Kevin Haney","Driving Miss Daisy",true
6846,1989,1990,62,"MUSIC (Original Score)","John Williams","Born on the Fourth of July",false
6847,1989,1990,62,"MUSIC (Original Score)","David Grusin","The Fabulous Baker Boys",false
6848,1989,1990,62,"MUSIC (Original Score)","James Horner","Field of Dreams",false
6849,1989,1990,62,"MUSIC (Original Score)","John Williams","Indiana Jones and the Last Crusade",false
6850,1989,1990,62,"MUSIC (Original Score)","Alan Menken","The Little Mermaid",true
6851,1989,1990,62,"MUSIC (Original Song)","Music by Tom Snow; Lyric by Dean Pitchford","Chances Are",false
6852,1989,1990,62,"MUSIC (Original Song)","Music by Marvin Hamlisch; Lyric by Alan Bergman and Marilyn Bergman","Shirley Valentine",false
6853,1989,1990,62,"MUSIC (Original Song)","Music and Lyric by Randy Newman",Parenthood,false
6854,1989,1990,62,"MUSIC (Original Song)","Music by Alan Menken; Lyric by Howard Ashman","The Little Mermaid",false
6855,1989,1990,62,"MUSIC (Original Song)","Music by Alan Menken; Lyric by Howard Ashman","The Little Mermaid",true
6856,1989,1990,62,"BEST PICTURE","A. Kitman Ho and Oliver Stone, Producers","Born on the Fourth of July",false
6857,1989,1990,62,"BEST PICTURE","Steven Haft, Paul Junger Witt and Tony Thomas, Producers","Dead Poets Society",false
6858,1989,1990,62,"BEST PICTURE","Richard D. Zanuck and Lili Fini Zanuck, Producers","Driving Miss Daisy",true
6859,1989,1990,62,"BEST PICTURE","Lawrence Gordon and Charles Gordon, Producers","Field of Dreams",false
6860,1989,1990,62,"BEST PICTURE","Noel Pearson, Producer","My Left Foot",false
6861,1989,1990,62,"SHORT FILM (Animated)","Christoph Lauenstein, Wolfgang Lauenstein",Balance,true
6862,1989,1990,62,"SHORT FILM (Animated)","Alexander Petrov","The Cow",false
6863,1989,1990,62,"SHORT FILM (Animated)","Mark Baker","The Hill Farm",false
6864,1989,1990,62,"SHORT FILM (Live Action)","Robert Nixon","Amazon Diary",false
6865,1989,1990,62,"SHORT FILM (Live Action)","Jonathan Tammuz","The Childeater",false
6866,1989,1990,62,"SHORT FILM (Live Action)","James Hendrie","Work Experience",true
6867,1989,1990,62,SOUND,"Don Bassman, Kevin F. Cleary, Richard Overton, Lee Orloff","The Abyss",false
6868,1989,1990,62,SOUND,"Donald O. Mitchell, Kevin O'Connell, Greg P. Russell, Keith A. Wester","Black Rain",false
6869,1989,1990,62,SOUND,"Michael Minkler, Gregory H. Watkins, Wylie Stateman, Tod A. Maitland","Born on the Fourth of July",false
6870,1989,1990,62,SOUND,"Donald O. Mitchell, Gregg C. Rudloff, Elliot Tyson, Russell Williams II",Glory,true
6871,1989,1990,62,SOUND,"Ben Burtt, Gary Summers, Shawn Murphy, Tony Dawe","Indiana Jones and the Last Crusade",false
6872,1989,1990,62,"SOUND EFFECTS EDITING","Milton C. Burrow, William L. Manger","Black Rain",false
6873,1989,1990,62,"SOUND EFFECTS EDITING","Ben Burtt, Richard Hymns","Indiana Jones and the Last Crusade",true
6874,1989,1990,62,"SOUND EFFECTS EDITING","Robert Henderson, Alan Robert Murray","Lethal Weapon 2",false
6875,1989,1990,62,"VISUAL EFFECTS","John Bruno, Dennis Muren, Hoyt Yeatman, Dennis Skotak","The Abyss",true
6876,1989,1990,62,"VISUAL EFFECTS","Richard Conway, Kent Houston","The Adventures of Baron Munchausen",false
6877,1989,1990,62,"VISUAL EFFECTS","Ken Ralston, Michael Lantieri, John Bell, Steve Gawley","Back to the Future Part II",false
6878,1989,1990,62,"WRITING (Screenplay Based on Material from Another Medium)","Oliver Stone, Ron Kovic","Born on the Fourth of July",false
6879,1989,1990,62,"WRITING (Screenplay Based on Material from Another Medium)","Alfred Uhry","Driving Miss Daisy",true
6880,1989,1990,62,"WRITING (Screenplay Based on Material from Another Medium)","Roger L. Simon, Paul Mazursky","Enemies, A Love Story",false
6881,1989,1990,62,"WRITING (Screenplay Based on Material from Another Medium)","Phil Alden Robinson","Field of Dreams",false
6882,1989,1990,62,"WRITING (Screenplay Based on Material from Another Medium)","Jim Sheridan, Shane Connaughton","My Left Foot",false
6883,1989,1990,62,"WRITING (Screenplay Written Directly for the Screen)","Woody Allen","Crimes and Misdemeanors",false
6884,1989,1990,62,"WRITING (Screenplay Written Directly for the Screen)","Tom Schulman","Dead Poets Society",true
6885,1989,1990,62,"WRITING (Screenplay Written Directly for the Screen)","Spike Lee","Do the Right Thing",false
6886,1989,1990,62,"WRITING (Screenplay Written Directly for the Screen)","Steven Soderbergh","sex, lies, and videotape",false
6887,1989,1990,62,"WRITING (Screenplay Written Directly for the Screen)","Nora Ephron","When Harry Met Sally...",false
6888,1989,1990,62,"JEAN HERSHOLT HUMANITARIAN AWARD","Howard W. Koch",NULL,true
6889,1989,1990,62,"HONORARY AWARD","Akira Kurosawa for accomplishments that have inspired",NULL,true
6890,1990,1991,63,"ACTOR IN A LEADING ROLE","Kevin Costner","Dances With Wolves",false
6891,1990,1991,63,"ACTOR IN A LEADING ROLE","Robert De Niro",Awakenings,false
6892,1990,1991,63,"ACTOR IN A LEADING ROLE","Gerard Depardieu","Cyrano de Bergerac",false
6893,1990,1991,63,"ACTOR IN A LEADING ROLE","Richard Harris","The Field",false
6894,1990,1991,63,"ACTOR IN A LEADING ROLE","Jeremy Irons","Reversal of Fortune",true
6895,1990,1991,63,"ACTOR IN A SUPPORTING ROLE","Bruce Davison","Longtime Companion",false
6896,1990,1991,63,"ACTOR IN A SUPPORTING ROLE","Andy Garcia","The Godfather, Part III",false
